start_id,end_id,normalized_relation
C0041408,C0002453,DIAGNOSE_BY
C0041408,C1521970,DIAGNOSE_BY
C0041408,C0553580,DIAGNOSE_BY
C0012634,C0017337,BE
C0012634,C0683231,BE
C0012634,C0017428,BE
C0016667,C0678227,BE
C0020179,C0012634,BE
C0027126,C0012634,BE
C0282537,C0012634,BE
C0028630,C0027746,BE
C0028630,C0314627,BE
C0282537,C0012634,BE
C0016667,C0017337,BE
C1414649,C2825993,BE
C0016667,C0314603,BE
C0016667,1 in 1550,BE
C0016667,1 in 8000,BE
C0016667,C0008633,BE
C0030705,C0008633,BE
C0002778,C0025663,BE
C0392760,C0205082,BE
C0008059,C0683368,DIAGNOSE_BY
C0016667,C0549177,BE
C0016667,C0549177,BE
C0016667,C0549177,BE
C1263023,C0039082,BE
C0016667,C0086582,BE_AFFECTED
C0016667,C1138434,BE_TYPE
C0016667,C0332281,BE
C0026882,C0683368,BE
C0026882,C1521970,BE
C0007294,C0205161,BE
C0007294,C0026882,BE
C0026882,C1270972,BE
C0026882,C0233514,BE
C0026882,C0205286,BE
C0392148,C0012634,BE
C0016667,C0679106,BE
C0679106,C1514562,BE
C0026882,C0017337,BE
C1514562,C0026882,BE
C1414649,C0205341,BE
C0032659,C0205341,BE
C0014239,C0205341,BE
C0026882,C0026882,ARISE_BY
C0026882,C0205341,BE
C0007294,C0026882,BE
C0086287,C0026882,BE
C0026882,C0026882,TURN_INTO
C0333052,C0029047,OCCUR_IN
C0026882,C0004381,PASS_TO
C0026882,C0086582,PASS_TO
C0026882,C2986417,BE
C0026882,C0392760,BE
C1521991,C0598496,BE
C0118036,C1414649,BE
C0118036,C0025362,REFER_TO_AS
C0017337,C0040710,BE
C0282537,230,BE
C0012854,C0746574,BE
C0025723,C0017337,BE
C0025723,C0920533,BE
C0332197,C0017431,BE
C0118036,C0040300,BE
C0118036,C0006104,BE
C0118036,C0039597,BE
C0118036,C0085177,BE_TYPE
C0118036,C0010834,PASS_TO
C0118036,C0007610,PASS_TO
C0118036,C0035668,BE
C0118036,C0035668,BE
C0118036,C0035668,BE
C0439855,C0040712,ROLE_IN
C0439855,C0039062,LOCATE_IN
C0035668,C0039062,BE
C0031843,C0016667,BE
C0017337,C0012634,BE
C0012634,C0031843,BE
C0086287,C1270972,BE
C0086287,C0025322,BE
C0332289,C0027746,BE
C0027746,C1839780,REFER_TO_AS
C1839780,C0022023,BE
C1839780,C0007758,BE
C1839780,C0242422,PROGRESS_TO
C1414649,C0026882,BE
C0035668,C0600688,BE
C0035668,C0007610,ACCUMULATE
C0035668,C0521447,BE
C0035696,C0085177,RECRUIT
C0118036,C0033684,ROLE_IN
C0004461,C0035668,BE
C0033684,C0014406,ROLE_IN
C0033684,C0007634,BE
C0524851,C0524894,BE
C0314627,C0205341,BE
C0026882,C0026882,TURN_INTO
C0007595,C0029047,OCCUR_IN
C0012634,C0026882,TURN_INTO
C0333052,C0037864,OCCUR_IN
C0007595,C0600680,BE
C0007595,C0079941,BE
C0600680,C0016667,BE
C0079941,C0020179,BE
C0026882,C0079941,BE
C0242961,C1561643,BE
C1561643,C0597295,BE
C0040710,C1655235,BE
C4727023,C0205341,BE
C0205341,C0032500,BE
C0032500,C0012634,BE
C0012634,C0027763,BE
C1655235,C0205418,ACCUMULATE
C0205418,C0010834,LOCATE_IN
C0028630,C0031843,BE
C0031843,C0016667,BE
C0028630,C4727023,BE
C4727023,C0020179,BE
C0031843,C1285162,BE
C4727023,C1285162,BE
C0016667,C0031843,BE
C0016667,C0025362,BE
C0016667,C1263023,BE
C0016667,C1514562,BE
C0205341,C1414649,LOCATE_IN
C0017428,C0026882,BE
C0026882,C0205341,BE
C0026882,C0205341,BE
C0205341,C0026882,BE
C0026882,C0029047,OCCUR_IN
C0026882,C0680063,PASS_TO
C0026882,C0016667,BE
C1839780,C0017262,BE
C0035696,C0007610,LOCATE_IN
C0007610,C0033684,BE
C0033684,C0031843,BE_NEEDED_FOR
C0026237,C0017337,BE
C0017337,C0014442,BE
C0014442,C0030013,BE
C0026237,C0521447,BE
C0012929,C4277511,BE
C0029974,C0026237,BE
C0026237,C2346714,LOCATE_IN
C0037868,C0026237,BE
C0026237,C0029974,BE
C0026591,C1563761,BE
C1563761,C0680063,PASS_TO
C0012634,C2315666,BE
C0012929,C0014442,BE
C0012634,C0031715,BE
C0031715,C0028654,BE
C0031715,C0242692,BE
C0031715,C0027061,BE
C0031715,C0023884,BE
C0031715,C0022646,BE
C0917796,C0012634,BE
C0917796,C0524851,BE
C0917796,C0205093,MANIFEST_AS
C0205093,C0456909,BE
C0032897,C0012634,BE
C0162635,C0012634,BE
C0086418,C0017337,BE
C0017337,C3538308,BE
C0017337,C3538308,BE
C0017337,C0017337,BE
C0031843,C0242614,BE
C0242614,C1516924,BE
C0242614,C0017337,BE
C0012634,C0282537,BE
C0205329,C0012854,BE
C0025266,C0017337,LOCATE_IN
C0021118,C0040649,BE
C0021118,C0002085,BE
C0021118,C0017337,BE
C0021118,C0033684,BE
C0017337,C0598496,BE
C0033684,C0598496,BE
C0021118,C0029974,OCCUR_IN
C0021118,C0037868,OCCUR_IN
C0021118,C0043544,PASS_TO
C0242614,C0032897,VISUALIZE_BY
C0242614,C0162635,VISUALIZE_BY
C0032897,C0314603,BE
C0162635,C0314603,BE
C0032897,C0025362,BE
C0032897,C0013336,BE
C0032897,C0026827,BE
C0032897,C0028754,BE
C0032897,C0700321,BE
C0032897,C0020619,BE
C0032897,C0008633,BE
C0039082,C0008633,BE
C0162635,C0008633,BE
C0162635,C0025362,BE
C0162635,C0751837,BE
C0162635,C0036572,BE
C0162635,C1548788,BE
C0162635,C0162635,BE
C0032897,C0021118,BASIS_IS
C0162635,C0021118,BASIS_IS
C0008633,C0021118,BE
C0008633,C3816734,BE
C0008633,C0031843,BE
C0008633,C0031843,BE
C0031843,C0032897,BE
C0017258,C0032897,BE
C0035668,C1184743,BE
C0017337,C0008633,BE
C0017337,C0008633,BE
C1421293,C0077678,BE
C0077678,C0033684,BE
C0205102,C0205177,BE
C0008633,C0162635,BE
C0205319,C0017262,BE
C0017262,C0242961,OCCUR_IN
C0032897,C0008633,BE
C0949628,C0008633,BE
C0039082,C0031843,BE
C0162635,C0008633,BE
C0162635,C0021027,BE
C0032897,C0021027,BE
C0021118,C1621524,BE
C0017260,C0012634,BE
C0012634,C0079946,BE
C0012634,C0008059,BE
C0012634,C0679381,BE
C0008059,C0012634,SUSCEPTIBLE_TO
C0012634,C0205250,BE
C0014239,C0040223,BE
C0000924,C0011065,BE_CAUSE_OF
C0027651,C0001675,BE
C0278704,C0001675,BE
C0013470,C0003241,BE
C0032897,C0008633,BE
C0032897,C0025362,BE
C0032897,C0013336,BE
C0032897,C0026827,BE
C0032897,C0028754,BE
C0032897,C0020619,BE
C0162635,C0008633,BE
C0162635,C0025362,BE
C0162635,C0004134,BE
C0162635,C0036572,BE
C0162635,C1548788,BE
C0000768,C1837850,BE_TYPE
C0741916,C0000768,BE_TYPE
C0266292,C0000768,BE_TYPE
C0000768,C1301808,BE
C0000768,C0026565,BE
C0000768,C0221423,BE
C0000768,C0231170,BE
C0000768,C0011065,BE
C0000768,C0017337,BE_TYPE
C0000768,C1184743,BE
C0000768,C1837655,BE_OFTEN
C0000768,C0037176,BE_CAUSE_OF
C0000768,C0008633,BE_CAUSE_OF
C0018798,C1511726,BE
C0000768,C0444507,BE
C0017360,C0000768,BE_TYPE
C0017360,C0582802,BE
C0039075,C0000768,BE_TYPE
C0039075,C0022023,BE
C0017360,C0031843,BE
C0039075,C0031843,BE
C0008924,C0332447,BE_TYPE
C0008924,C0205087,BE
C0008925,C0008924,BE
C0008059,C0220781,BE
C0220781,C0041107,BE
C0008059,C0741916,BE
C0595939,C0220781,BE
C0220781,C0678594,BE
C0017337,C0205082,BE
C0205082,C0243107,BE
C0205082,C0741916,BE
C0018798,C0460002,BE
C0000772,C0040300,BE
C0332453,C0017446,BE
C0332453,C0017337,BE
C1527388,C0022023,BE
C1527388,C0015965,BE
C1527388,C0015965,BE
C1527388,C0015965,BE
C1527388,C0332453,BE
C0336535,C0332453,BE
C0332453,C0439660,BE
C0332453,C0034897,BE
C1880268,C0205101,BE
C1880268,C0392752,BE
C0392752,C0005537,BE
C0005537,C1515001,BE
C0443288,C1880268,BE_CAUSE_OF
C0442805,C0018270,BE
C0392756,C0443288,BE
C0035668,C0020488,BE
C0032961,C0035668,BE
C0266399,C0035668,BE
C0042149,C0035668,BE
C0023267,C0035668,BE
C0439064,C0348080,BE
C0079924,C0348080,BE
C0205161,C0348080,BE
C0004793,C0000768,BE
C0000768,C0027627,BE
C0441471,C0000768,BE
C0441471,C1880268,BE
C0441471,C0332453,BE
C0004793,C0004793,BE
C0079924,C0392756,REFER_TO_AS
C0079924,C0000768,BE
C0079924,C1306893,BE
C0079924,C0000768,BE
C0302908,C0022023,BE
C0032051,C0565599,BE
C0032051,C0014239,BE
C0017337,C0079924,BE
C0042036,C0002638,BE
C0728907,C0079924,BE
C0728907,C0456387,BE
C0456387,C0016203,BE
C0456387,C0000768,BE
C0019552,C0332766,BE
C0018270,C0085393,BE
C0024109,C0085393,BE
C0332453,C1527388,BE
C0022023,C0023216,BE
C0699748,C0004793,BE
C0086418,C0017397,BE
C0086418,C1516998,BE
C0086418,C1257900,BE
C0086418,C0314603,GROUP_INTO
C0086418,C0014406,GROUP_INTO
C0086418,C1521761,GROUP_INTO
C0015127,C0000768,BE
C0008626,C0000768,BE
C0013080,C0008626,BE
C0041408,C0008626,BE
C0022735,C0008626,BE
C0008626,C0017001,ARISE_BY
C0017337,C0000768,BE
C0079541,C0243107,BE
C1155468,C0678594,ROLE_IN
C0037080,C0079541,BE
C4054723,C5243499,BE
C0042769,C4054723,BE
C0013227,C4054723,BE
C0034519,C4054723,BE
C0042769,C5243499,BE
C0013227,C5243499,BE
C0034519,C5243499,BE
C0004793,C1514562,BE
C0004793,deformed foot (talipes equinovarus),BE
C5680284,C0392148,BE
C0039082,C0678227,BE
C0042769,C0678227,BE
C0008625,C0678227,BE
C0678227,C0040300,BE
C0000846,C0332197,BE
C0243065,C0205197,BE
C0243069,C0020636,BE
C0243066,C0332197,BE
C0243066,C0502298,BE
C0243066,C0687028,BE
C0021853,C0502298,BE
C0005400,C0687028,BE
C0035920,C0035920,BE
C0042196,C0035920,BE
C0042196,C0035920,BE
C0009450,C0220781,BE
C0013227,C0039536,BE
C0013227,C0000768,BE
C0039736,C0013227,BE
C0001962,C0220806,BE
C0003286,C0013227,BE
C0043031,C0013227,BE
C0043031,C0003280,BE
C0022265,C0013227,BE
C0022265,C0014239,BE
C0039736,C0206762,BE
C0039736,C0040614,BE
C0039736,C0205423,BE
C0001962,C0681698,BE
C0001962,C0018270,BE
C0001962,C0018270,BE
C0001962,C0000769,BE
C0000769,C0025958,BE
C0000769,C0423112,BE
C0000769,C0240310,BE
C0001962,C0233514,BE
C2699787,C0015923,BE
C0028040,C0039536,BE
C0337664,C0000786,BE
C0337664,C0022876,BE
C0337664,C1306893,BE
C0026591,C0024032,BE
C0026591,C0038644,BE
C0274281,C0032961,BE
C0011849,C0000768,BE
C0035668,C0020459,BE
C0020459,C0015938,BE
C0015938,C4054315,BE
C0015938,C0242821,BE
C0015938,C0442805,BE
C0241863,C0018798,BE
C0241863,C0027794,BE
C0241863,C0752155,BE
C0600599,C0000768,BE_CAUSE_OF
C0600599,C0205087,BE
C0600599,C0027794,BE
C1512806,C0027794,BE
C0017337,C0439855,BE
C0017337,C0205169,BE
C0009818,C0243132,BE
C0009818,C0028128,BE
C0678723,C0815083,BE
C0678723,C0014239,BE
C0815083,C0032961,BE
C0014239,C0005615,BE
C0032101,C0007634,BE
C0032101,C0013470,BE
C0032101,C0156543,BE
C0013935,C1414672,SUSCEPTIBLE_TO
C0013935,C0439230,BE
C0178784,C0017472,BE
C0014239,C0242290,BE
C0014239,C0018270,BE
C0014239,C0034693,BE
C0025344,C3825603,BE
C0025344,C0151686,SUSCEPTIBLE_TO
C0025344,C3263722,SUSCEPTIBLE_TO
C0450442,C0022023,BE
C0681698,C0314603,BE
C0014406,C0232910,BE
C5554615,C1414672,BE
C0056789,C0681698,BE
C0056789,C0000768,BE
C0376634,C0079541,BE
C0376634,C0266667,BE
C0056789,C1710082,BE
C0017337,C0079541,BE
C0042291,C0003299,BE
C0042291,C0039536,BE
C0042291,C0068355,BE
C0068355,C0449774,BE
C0068355,C0449774,BE
C0068355,C0449774,BE
C0017337,C0000768,BE
C0000768,C1514562,BE
C0040845,C1821244,BE_NEEDED_FOR
C0040845,C0007589,BE_NEEDED_FOR
C0040845,C0000768,BE
C0000768,C0015392,BE
C0000768,C0042066,BE
C0000768,C0007226,BE
C0000768,C0011980,BE
C0000768,C0024109,BE
C0020488,C0039536,BE
C0040845,C0021270,BE
C0001128,C0243067,BE
C0001128,C0741916,BE
C0001128,C0596392,BE
C0596392,C0008924,BE
C0596392,C0008925,BE
C0008925,C0449432,BE
C0037083,C0232910,BE
C0017337,C0205087,BE
C0681698,C1704259,BE
C0000768,C0000768,BE
C0000768,C0220781,BE
C0000768,C0015127,BE
C0000768,C0014406,BE
C0000768,C1521761,BE
C0015127,C0008625,BE
C0015127,C0596611,BE
C0014406,C0851162,BE
C0014406,C0013227,BE
C0014406,C0001962,BE
C0009818,C0439792,BE
C0441471,C0726639,BE
C0039536,C0037080,BE
C1704259,C0000769,BE
C0851162,C0851162,BE
C0851162,C0851162,BE
C0022023,C3714514,BE
C1522232,C0018943,BE
C0022023,C0445623,BE
C0022023,C0042149,BE
C0022023,C0005615,BE
C0009450,C0004623,BE_TYPE
C0019348,C0042769,BE_TYPE
C0015965,C0439663,BE
C0015965,C0011209,BE
C0015965,C0025255,BE
C0015965,C0021368,BE
C0008495,C0025255,BE
C1275592,C0021368,BE
C0332261,C0032285,BE
C0332261,C0036690,BE
C0332261,C0025289,BE
C1522232,C0005775,BE
C1522232,C0032043,BE
C1522232,C0008508,BE
C1522232,C0032961,OCCUR_IN
C0019163,C0011209,PASS_TO
C0019682,C0011209,PASS_TO
C0030499,C0040722,BE
C0042769,C0040722,BE
C0004611,C0040722,BE
C0040556,C0030499,BE_TYPE
C0024530,C0030499,BE_TYPE
C0023859,C0004623,BE_TYPE
C0040837,C0004623,BE_TYPE
C0851162,C0439671,DEPEND_ON
C0851162,C0029235,DEPEND_ON
C0227099,C1522232,BE
C0439855,C0040556,BE
C0439855,C0035924,BE
C0439855,C0010825,BE
C0439855,C0019369,BE
C0439855,C0445623,BE
C0445623,C0040840,BE
C0025018,C1521733,BE
C1279919,C0205191,BE
C0543419,C0015934,BE
C0543419,C0025362,BE
C0543419,C0086543,BE
C0543419,C0018798,BE
C0851162,C4552279,BE
C0851162,C0021368,BE
C0851162,C0014038,BE
C0851162,C0008513,BE
C0851162,C0019214,BE
C0851162,C0032285,BE
C0851162,C0027059,BE
C0318793,C0033011,PASS_TO
C0318793,C0680063,PASS_TO
C0022023,C0025958,BE
C0022023,C0270611,BE
C0021294,C0439230,BE
C0021294,C0021289,BE_CAUSE_OF
C0000768,C0021289,BE_CAUSE_OF
C0205197,C0439092,BE
C0021294,C0729264,RISK_FACTOR_FOR
C0021294,C1112157,RISK_FACTOR_FOR
C1112157,C0025255,BE
C0021294,C0000768,RISK_FACTOR_FOR
C0021294,C0000768,RISK_FACTOR_FOR
C0021294,C0000768,RISK_FACTOR_FOR
C0021294,C0439064,RISK_FACTOR_FOR
C0008059,C0205250,BE
C0008059,C0026565,BE
C0449913,C0022023,BE
C0035220,C0020192,BE
C0443252,C0424605,BE
C4048294,C0005612,BE
C0700321,C0015934,BE
C0015934,C0000768,BE
C0015934,C0000768,BE
C0015934,C1306893,BE
C0000768,C3245505,BE
C0022023,C0008626,BE
C0022023,C0000768,BE
C0022023,C0275544,BE
C0008625,C0018270,DETECT_BY
C0008625,C0220781,DETECT_BY
C0022023,C1263835,BE_CAUSE_OF
C1263835,C0018270,BE
C0205102,C0015934,BE
C1306893,C0243163,BE
C0553580,C0032046,BE
C0032046,C0032043,BE_TYPE
C0553580,C0000832,BE
C0000832,C0036679,BE_TYPE
C0553580,C0554393,BE
C1306893,C0015934,BE
C0000768,C0015934,BE
C0015934,C0006104,BE
C0442045,C0023884,BE
C1257900,C0018270,BE_COMMON_CAUSES_OF
C0042373,C1257900,BE
C0042373,C0032914,BE
C0032914,C0032961,REFER_TO_AS
C0042373,C0745114,BE
C0012634,C0015934,BE
C0012634,C0015934,BE
C0012634,C0398623,REFER_TO_AS
C0035668,C0015934,BE
C0001948,C0015934,BE
C0700219,C0015934,BE
C0035668,C0000768,ETIOLOGY_IS
C0001948,C0000768,ETIOLOGY_IS
C0700219,C0000768,ETIOLOGY_IS
C0013227,C0015934,BE
C0013227,C0039536,BE
C0039536,C0031507,BE
C0031507,C0003286,BE_TYPE
C0031507,C0699512,REFER_TO_AS
C0013227,C3825603,BE
C1420099,C0743925,MAY_AFFECT
C0439590,C1420099,BE_TYPE
C0439590,C0743925,MAY_AFFECT
C0018270,C0178795,BE
C2987487,C0231335,RETAIN_IN
C2987487,C0376558,RETAIN_IN
C0014239,C0262405,BE
C0014239,C0751265,BE
C0014239,C0183210,BE
C0183210,C0042798,BE
C0183210,C0233794,BE
C0035220,C0038435,BE_COMMON_CAUSES_OF
C0035220,C0020192,REFER_TO_AS
C0020192,C0025255,BE_CAUSE_OF
C0815321,C0021294,BE_DISEASE_OF
C0020488,C0038435,BE_CAUSE_OF
C0023884,C0038435,BE_CAUSE_OF
C0034693,C0038435,BE_CAUSE_OF
C0302908,C0038435,BE_CAUSE_OF
C0495385,C0038435,BE_CAUSE_OF
C0495385,C0332459,BE
C0184511,C0011065,BE
C0815321,C0021270,OCCUR_IN
C0815321,C0021270,OCCUR_IN
C0815321,C0439230,OCCUR_IN
C0815321,C0086582,BE
C0815321,C0085207,BE
C0815321,C0023884,BE
C1457869,C1883254,BE
C0034085,C0031676,BE
C0031676,C0000039,BE
C0000039,C0031617,REFER_TO_AS
C0034085,C0072600,BE
C0011155,C0205082,BE
C0011155,C0017337,BE_CAUSE_OF
C0034085,C0225700,GENERATE_BY
C0034085,C0205148,BE
C0034085,C0038887,BE
C0034085,C1515933,BE
C0024109,C0036974,BE
C0024109,C0015264,BE
C0021270,C0004048,BE
C0017337,C0205168,BE
C0242184,C3272629,BE
C0242184,C2717756,BE
C0242184,C0025255,BE
C0011155,C0039798,BE
C0019932,C0038891,BE
C0001617,C0033684,BE
C0694756,C0010186,BE
C0015934,C0010186,BE
C0694756,C0815321,AT_RISK_OF_DEVELOPING
C0015934,C0815321,AT_RISK_OF_DEVELOPING
C0441889,C0021270,LOCATE_IN
C0441889,C0038891,BE
C0021270,C0815321,AT_RISK_OF_DEVELOPING
C0022864,C0038891,BE
C0007876,C0815321,REDUCE_RISK_OF
C0024109,C0039738,LOCATE_IN
C0024109,C0439539,BE
C0024109,C0439092,BE
C0024109,C0009393,BE
C0040300,C0205208,BE
C0040300,C0205169,BE
C0040300,C0036974,BE
C0007634,C0225666,BE
C0007634,C0391892,BE
C0025255,C1261270,BE
C0025255,C0391892,BE
C0025255,C0439605,BE
C0025255,C0007634,BE
C0025255,C0033684,BE
C0441472,C0025255,BE
C0020192,C0595939,BE
C0020192,C0021270,BE
C0392747,C0334094,BE
C0392747,C3887486,BE
C0334094,C0021270,BE
C3887486,C0021270,BE
C0009932,C0199176,BE
C0199176,C3669471,BE
C0199176,C0205263,BE
C0443131,C0199176,BE
C0024109,C0002638,BE
C0023779,C0205132,BE
C0038891,C0392756,BE
C0001779,C0392756,BE
C0030685,C0392756,BE
C0021027,C0038435,BE
C0021027,C0020192,BE
C0021027,C1293980,BE
C0035668,C0020192,BE
C0022023,C0020192,BE
C0025255,C0205087,BE
C0205101,C0205286,BE
C0205101,C1550502,BE
C0205101,C0205178,BE
C0205286,C0439230,BE
C0237820,C0439228,BE
C0030054,C0151526,BE
C0086045,C0035344,BE
C0086045,C0006287,BE
C0035344,C0035309,BE
C0035344,C0015392,LOCATE_IN
C0035344,C0025664,BE
C0035344,C0744425,BE
C0035344,C0034085,BE
C0006287,C0025664,BE
C0006287,C0744425,BE
C0006287,C0034085,BE
C0035309,C0017337,BE
C0039798,C0205390,BE
C0078058,C0039798,BE
C0017262,C0007634,BE
C0441889,C0242184,BE
C0242184,C0282460,BE
C0441889,C0035330,BE
C0035330,C0027686,BE
C0027686,C0022023,FEATURE_OF
C0006287,C0392756,BE
C0392756,C0678594,MANIFEST_AS
C0006287,C0449830,BE
C4022910,C0006287,BE
C0020578,C0006287,BE
C0021294,C0006287,BE
C1332683,C0006287,BE
C3156320,C0006287,BE
C4022910,C3263722,BE
C0020578,C3263722,BE
C0021294,C3263722,BE
C1332683,C3263722,BE
C3156320,C3263722,BE
C0021270,C0009566,REDUCE_RISK_OF
C0009566,C0151526,BE
C0151526,C0013274,BE
C0151526,C0240059,BE
C0151526,C0520459,BE
C0205179,C1548795,BE
C0021289,C0020192,BE
C0021289,C0012634,BE
C0021289,C0032961,OCCUR_IN
C0815321,C0024109,BE
C0024109,C0005615,BE
C0815321,C0025255,BE
C0333563,C0007634,BE
C0333563,C0032120,BE
C0333563,C0178987,BE
C0815321,C0282638,BE
C0815321,C0681698,BE
C0815321,C0025664,BE
C0681698,C0035309,BE
C0681698,C0006287,BE
C0184511,C0035309,BE
C0184511,C0024109,BE
C0520459,C0021294,OCCUR_IN
C0021149,C0017504,BE
C0135615,C0282667,OCCUR_IN
C0135615,C0086225,BE
C0004611,C1446300,BE
C0314732,C0699748,ROLE_IN
C0243042,C0017337,BE
C0032172,C0031164,BE
C0032172,C0162638,BE
C0032172,C0021721,BE
C0135615,C0014239,BE
C0135615,C0007531,BE
C0135615,C1305188,BE
C0025266,C0700124,BE
C0025266,C0332535,BE
C0025266,C1533708,BE
C0025266,C0017086,BE
C0021845,C0031154,BE
C1522058,C0135615,BE
C1522058,C0135615,BE
C0041582,C0135615,BE
C2747813,C0135615,BE
C0017110,C0135615,BE
C0392747,C0018180,BE
C0392747,C0016059,BE
C0392747,C1514893,BE
C0135615,C1321898,BE
C0135615,C0000731,BE
C0135615,C0036974,BE
C0034573,C0205168,BE
C0205168,C1112565,REFER_TO_AS
C0135615,C0184661,BE
C0184661,C0227622,BE
C0135615,C0031062,BE
C0310255,C0135615,BE
C0016059,C0135615,BE
C0038644,C0011071,BE
C0022023,C0868928,BE
C0022023,C0205197,BE
C0022023,C0011065,BE
C0022023,C0282443,BE
C0013470,C0220806,BE
C0038644,C0011065,BE_TYPE
C0038644,C0332232,BE
C0021270,C0424522,BE
C0038644,C0007465,BE
C0038644,C0015127,BE
C0000768,C0441833,BE_CAUSE_OF_DEATH_IN
C0012634,C0441833,BE_CAUSE_OF_DEATH_IN
C0038644,C0439231,OCCUR_IN
C0038644,C0021270,OCCUR_IN
C0037046,C0242492,BE
C0008060,C0038644,BE
C0038644,C1521761,BE
C0681698,C0038644,BE
C0009932,C0038644,BE
C0597530,C0038644,BE
C0520459,C0021852,BE
C0205082,C0022023,BE
C0205082,C0205168,BE
C0700321,C0034693,BE
C0449719,C0022023,BE
C0449719,C0522497,BE
C0017110,C0520459,BE_SEEN_IN
C1112565,C0520459,BE_SEEN_IN
C0013227,C0038644,BE
C0035668,C0038644,BE
C0035668,C0038644,BE
C0035668,C0038644,BE
C1850601,C0038644,BE
C1850601,C0243107,BE
C1850601,C0009932,BE
C1456270,C0038644,BE
C0026882,C1456270,BE
C0026882,C1456270,BE
C0026882,C1456270,BE
C0000768,C0038644,BASIS_IS
C0006121,C0231832,BE
C0006121,C0005823,BE
C0006121,C0458578,BE
C0037313,C0038644,RISK_FACTOR_FOR
C0205148,C0038644,RISK_FACTOR_FOR
C0014239,C0038644,RISK_FACTOR_FOR
C0033422,C0038644,REDUCE_RISK_OF
C0876889,C0018684,BE
C0001455,C0013470,BE
C0033422,C0242184,BE
C0033422,C0020440,BE
C0033422,C0014239,BE
C0033422,C0392756,BE
C0038644,C0038644,BE_CAUSE_OF
C0038644,C0680251,DIAGNOSE_BY
C0011065,C0028128,BE_NEEDED_FOR
C0205197,C0028128,BE_NEEDED_FOR
C0205197,C0011065,BE
C0851162,C0039005,BE_COMMON_CAUSES_OF
C0276138,C0851162,BE_TYPE
C0006285,C0851162,BE_TYPE
C0000768,C0039005,BE_CAUSE_OF
C1521991,C0314603,BE
C1456270,C0013470,BE
C1456270,C0014442,BE
C0050688,C1456270,BE_COMMON_IN
C0026882,C0038644,BE
C0026882,C0003811,BE
C0003811,C0439590,BE
C0868928,C0439092,BE
C0038644,C0039005,BE_CAUSE_OF
C0038644,C0680251,DIAGNOSE_BY
C0004398,C0037088,BE
C0009170,C0030956,BE
C1416612,C0032821,BE
C0004015,C0050688,BE
C1151182,C0126155,BE
C0004015,short-chain 3-hydroxyacylcoenzyme a dehydrogenase,BE
C0227099,C0026237,BE
C0009516,C0312743,BE
C0035648,C0030551,BE
C0035648,C0021270,BE
C0205101,C0014406,BE
C0038644,C0243107,BE
C0006121,C0242821,ROLE_IN
C0025148,C0242821,ROLE_IN
C0242821,C5238823,BE
C5238823,C0038838,BE
C5238823,C0242184,BE
C5238823,C0014239,BE
C0449913,C0871261,BE
C0449913,C0031843,BE
C0439064,C0004398,BE_COMMON_IN
C0439064,C0040112,BE
C0439064,C0032225,BE
C0439064,C0225968,BE
C0024109,C1533708,BE_OFTEN
C0020452,C0868928,BE
C0034063,C0868928,BE
C0947630,C0000768,BE
C0000768,C0007610,BE
C0000768,C0032659,BE
C0038644,C0028128,BE_DISEASE_OF
C0038644,C0011071,BE
C0013470,C0868928,BE
C0013470,C0004398,BE
C0013470,C0439231,BE
C0243107,C0038644,BASIS_IS
C0037313,C0038644,RISK_FACTOR_FOR
C0014060,C0038644,BE
C0020305,C4055506,BE
C0237519,C0002878,BE
C0237519,C0455990,BE_COMMON_CAUSES_OF
C0237519,C0455990,BE
C0015127,C0205225,BE
C0205329,C0020305,BE
C0020305,C0348080,BE
C0392752,C0332466,BE
C0392752,C0600644,BE
C0332466,C0376558,BE
C0600644,C0376558,BE
C0041408,C0020305,BE_CAUSE_OF
C0013080,C0020305,BE_CAUSE_OF
C0041107,C0020305,BE_CAUSE_OF
C0015127,C0868928,BE
C0020305,C4055506,BE
C4055506,C0206620,BE
C0206620,C0008633,BE
C5444858,C0008633,BE_TYPE
C0455990,C0012634,BE
C0012634,C0237519,BE_CAUSE_OF
C0679426,C1521761,OCCUR_IN
C0005767,C0205210,BE
C0073187,C0015127,BE
C1721044,C0035668,BE
C0230960,C1706912,BE
C0026591,C0376327,BE
