START_ID,END_ID,TYPE
C0220781,C0005847,is_a
C0220781,C0034052,located_in
C0020564,C0005847,is_a
C0022023,C0005847,is_a
C0020542,C0022023,causes
C0022023,C0003842,located_in
C0039798,C0014239,depend_on
C0679699,C0032930,treated_by
C0040038,C0032930,is_a
C0700292,C0032930,is_a
C0042402,C0441833,treat
C0042402,C1514815,treat
C0024128,C2986592,is_a
C0024128,C0030705,treats
C0151701,C0206062,is_a_complication_of
C0403529,C0151701,is_a
C0020807,C0151701,is_a
C0018188,C0151701,is_a
C0403529,C0004364,is_a
C0004358,C0273115,cause
C0004358,C0160420,cause
C0009333,C0004799,is_intrinsic_to
C0004799,C0022663,located_in
C0004799,C0034051,located_in
C0003241,C0025255,trigger
C0003241,C0025255,trigger
C0025255,C0333275,causes
C0025255,C0221239,causes
C0699952,C0022023,causes
C0019080,C0027540,associated_with
C0019080,C0019113,cause
C1512663,C0037088,is_a
C0020852,C0021027,is_a
C0020835,C0021027,is_a
C0020861,C0021027,is_a
C1512663,C1706784,located_in
C1512663,C0022646,located_in
C0403529,C0030705,occurs_in
C0403529,C0553580,affects
C0337664,C0403529,associated_with
C0032134,C0403529,improves_prognosis_of
C0021079,C0403529,improves_prognosis_of
C0032105,C0003241,removes
C0021081,C0003261,inhibit
C0022671,C0022658,treats
C0018188,C0022023,causes
C0018188,C0029166,causes
C0017955,C0018188,is_a
C3495801,C0018188,is_a_former_name_for
C0577916,C1318520,characterized_by
C0577916,C0021368,characterized_by
C0042384,C1318520,is_a
C1314939,C0220912,causes
C1314939,C0149516,causes
C1314939,C0014591,causes
C1314939,C0235761,causes
C0024109,C0010200,causes
C0024109,C0019079,causes
C0024109,C0008031,causes
C0175816,C0018188,are_present_in
C0175816,C0103647,is_a
C0876973,C0032285,are_a_form_of
C0032285,C1301808,is_responsible_for
C0032285,C0024109,is_defined_as
C0819757,C0441712,remains_sterile_because_of
C0011142,C0035237,extend_throughout
C0035237,C0027442,includes
C0035237,C0225389,includes
C0445623,C0024109,are_inhaled_into
C0027442,C0024109,are_aspirated_into
C0024115,C0205276,lower
C1880266,C0876973,prevent
C0243067,C1420099,include
C0243067,C0272242,include
C0243067,C1399819,include
C0024109,C0004651,demonstrates
C0004651,C0439709,are_on_a_background_of
C0040300,C0085077,stained_with
C0085077,C0302583,is_a_type_of
C0302583,C0007634,highlights
C0029235,C0184047,depends_on
C0029235,C0015252,depends_on
C0004651,C0029235,can_kill_and_degrade
C0004651,C0029235,can_remove
C0031308,C1257900,are_recruited_by
C0009498,C1515933,may_enter
C0009498,C0009546,may_be_activated_by
C0009546,C1332656,produces
C1332656,C0031308,enhances
C0029235,C0746922,may_reach
C0029235,C0020964,initiate
C1327616,C0185023,can_block
C1327616,C0458578,is_located_in
C0003241,C0302908,are_present_in
C0003241,C0009498,activate
C0009498,C0009547,activated_by
C0009547,C1332656,yields
C0020852,C0029122,is_a_type_of
C0007634,C0042776,is_important_for_controlling
C0007634,C0007634,is_important_for_controlling
C2612881,C0027950,is_a
C0243067,C0442805,lead_to
C0243067,C0442805,lead_to
C0026882,C0032269,are_susceptible_to
C1417530,C1449886,is_a_type_of
C1417530,C1710082,is_required_for
C0243067,C0032285,are_at_increased_risk_for
C0020835,C0036536,is
C0032285,C0179586,caused_by
C0179586,C0038410,include
C0179586,C0018483,include
C0243067,C0007634,lead_to
C0521119,C0004611,include
C0023676,C0441712,interfere_with
C0023676,C0851162,facilitate
C0239059,C0026687,compromises
C0239059,C0085236,compromises
C0001962,C0312860,impairs
C0001962,C0553580,impairs
C0001962,C0014540,impairs
C0150103,C0349707,increases_the_risk_for
C0004626,C0205369,are_classified_according_to
C0004626,C3176918,are_classified_by
C0009450,C0205210,occurs_in
C3176918,C0450254,is_associated_with
C0205210,C0011198,can_be
C0011198,C0039798,is_useful_when
C0004626,C0877203,often_follow
C0038410,C0015127,is
C0038410,C0038410,is_also_known_as
C0018802,C0032269,is_risk_factor_for
C0024117,C0032269,is_risk_factor_for
C0011847,C0032269,is_risk_factor_for
C0243067,C0032269,is_risk_factor_for
C0243067,C0032269,is_risk_factor_for
C0011155,C0243067,is_an_example_of
C0031843,C0036690,increases_risk_of
C5400763,C0036690,increases_risk_of
C0002895,C0031843,can_cause
C0037995,C0031843,can_cause
C0037993,C0031307,contains
C0037993,C0005767,is_responsible_for
C0038410,C0032285,is_implicated_pathogen_for
C0018483,C0032285,is_implicated_pathogen_for
C0006132,C0032285,is_implicated_pathogen_for
C0038172,C0032285,is_implicated_pathogen_for
C0023238,C0032285,is_implicated_pathogen_for
C0001699,C0032285,is_implicated_pathogen_for
C0033808,C0032285,is_implicated_pathogen_for
C0026941,C0032285,is_implicated_pathogen_for
C0085504,C0032285,is_implicated_pathogen_for
C0015967,C0032285,is_implicated_pathogen_for
C0035236,C0032285,is_implicated_pathogen_for
C1258014,C0032285,is_implicated_pathogen_for
C0030393,C0008059,is_implicated_pathogen_for
C0021400,C0001675,is_implicated_pathogen_for
C0021400,C0001675,is_implicated_pathogen_for
C0001483,C0032285,is_implicated_pathogen_for
C0314752,C0014346,belong_to
C0022727,C0014346,is_a_type_of
C0036720,C0014346,is_a_type_of
C0014834,C0014346,is_a_type_of
C0022727,C0032285,is_implicated_pathogen_for
C0036720,C0032285,is_implicated_pathogen_for
C0014834,C0032285,is_implicated_pathogen_for
C0033808,C0032285,is_implicated_pathogen_for
C0038172,C0332325,can_be
C0038172,C0032285,is_implicated_pathogen_for
C0004661,C1510824,is_a_type_of
C0242946,C1510824,is_a_type_of
C0016878,C1510824,is_a_type_of
C0030967,C1510824,is_a_type_of
C1510824,C0004613,can_be_admixed_with
C0038410,C0004613,is_a_type_of
C1510824,C0032285,is_implicated_pathogen_for
C0038410,C0032285,is_implicated_pathogen_for
C0038172,C0032285,is_implicated_pathogen_for
C0018483,C0032285,is_implicated_pathogen_for
C0033809,C0032285,is_implicated_pathogen_for
C0004015,C0018188,is_implicated_pathogen_for
C0001271,C0018188,is_implicated_pathogen_for
C0026926,C0018188,is_implicated_pathogen_for
C0004611,C0018188,is_implicated_pathogen_for
C0319941,C0018188,is_implicated_pathogen_for
C0009184,C0018188,is_implicated_pathogen_for
C0005715,C0018188,is_implicated_pathogen_for
C0004613,C0022023,associated_with
C0332307,C0522498,has_characteristic
C0038172,C0004611,is_a
C0001699,C0004611,is_a
C0038411,C0004611,is_a
C0332307,C0004611,is_a
C0003241,C0032594,produced_against
C0032594,C5139077,are_protective_against
C0026914,C0029235,is_a
C0238013,C0026946,is_a
C0153252,C0026946,is_a
C0027950,C0032300,supports_diagnosis_of
C0038410,C0205227,is_part_of
C0205227,C0001675,located_in
C0010453,C0205369,has_property
C0010453,C0332324,has_property
C0358314,C0032594,contains
C0358314,C0027361,used_in
C0205087,C0694549,causes
C0205087,C0694549,causes
C0205087,C0008059,causes
C0008059,C0729531,occurs_after
C0746102,C0022023,at_risk_for
C0008677,C0746102,is_a
C0010674,C0746102,is_a
C0006267,C0746102,is_a
C0018483,C0743630,is_most_common_bacterial_cause_of
C0021400,C0008059,formerly_caused
C0021400,C0008059,formerly_caused
C0021400,C0014541,reduced_risk_of
C0021400,C0865441,reduced_risk_of
C0006132,C0004626,causes
C0006132,C0004611,causes
C0006132,C0001675,is_second_most_common_bacterial_cause_of
C0006132,C0008059,is_frequent_cause_of
C0038410,C0008059,is_frequent_cause_of
C0018483,C0008059,is_frequent_cause_of
C0029882,C0009450,is_a
C0038172,C0004611,causes
C0038172,C0018684,causes
C0004611,C0042769,occurs_after
C0025007,C0008059,is_a
C0021400,C0008059,is_a
C0021400,C0001675,is_a
C0032308,C0024110,associated_with
C0032308,C0014009,associated_with
C0332281,C0086181,is_complication_of
C0038172,C0949083,causes
C0001699,C0018150,causes
C0001699,C0027361,afflicts
C0001699,C0027361,afflicts
C0001699,C0687725,afflicts
C0038056,C0001699,is_characteristic_of
C0001699,C1159560,produces
C1159560,C0010200,causes
C0033809,C0022023,associated_with
C0033809,C0132555,occurs_in
C0032285,C0027361,common_in
C0023530,C0013216,secondary_to
C0032285,C0006434,common_in
C0032285,C0443254,common_in
C0033809,C0005767,invades
C0005847,C1522224,leads_to
C0748042,C0012634,is_a
C0748042,C0011065,causes
C0029235,C0033808,is_a
C0033808,C0027627,leads_to
C0023238,C0023241,is_agent_of
C0023241,C0032285,is_a
C0023241,C0032285,is_a
C0032285,C0023238,caused_by
C0032285,C0023238,caused_by
C0343528,C0041912,is_a
C0343528,C0023238,caused_by
C0343528,C1457887,has_characteristic
C0023238,C0014406,flourishes_in
C0043047,C0014406,is_a
C0449913,C0014406,is_a
C0040722,C0029235,mode_of
C0040722,C0205279,mode_of
C0023241,C0027361,common_in
C0018799,C0032285,is_a
C0022658,C0032285,is_a
C0021053,C0032285,is_a
C0018939,C0032285,is_a
C0178784,C0023241,susceptible_to
C0023241,C0205082,has_characteristic
C0023241,C0019993,requires
C0023241,C0027361,has_fatality_rate
C0456962,C0003320,facilitated_by
C0456962,C0003241,facilitated_by
C0010453,C0011900,is_a
C0178499,C0036536,used_on
C0026936,C0008059,common_among
C0026936,C0238598,common_among
C0026936,C5420370,occur_as
C0026936,C0014499,occur_as
C0026936,C0009462,occur_in
C0026934,C0022885,detected_by
C3872659,C0441472,detected_by
C0004626,C0006285,has_pattern
C0004626,C0032300,has_pattern
C0521530,C0024109,refers_to
C0024109,C0035139,caused_by
C0024109,C0006285,characteristic_of
C0449719,C0032300,defines
C0205208,C0032300,defines
C0006285,C0205251,affects
C0032300,C0205251,affects
C0032300,C0022023,associated_with
C0205251,C0205208,is_state
C1314939,C0205197,may_evolve_to
C0029235,C0449774,may_produce
C0029235,C0449774,may_produce
C0449774,C0030705,depends_on
C0020792,C2347784,important_for
C0012634,C2347784,important_for
C0032300,C0871261,has_stages
C0205390,C0439539,lung_state
C0205390,C3840869,lung_state
C0205390,C0332575,lung_state
C0205390,C0020452,characterized_by
C0205390,C0302908,characterized_by
C0205390,C0004611,characterized_by
C0022023,C0205390,follows
C0022023,C0577559,characterized_by
C0027950,C0227130,fill
C0014792,C0227130,fill
C0015982,C0227130,fill
C0796494,C0332575,gross_examination_shows
C0796494,C0205233,gross_examination_shows
C0796494,C1956050,gross_examination_shows
C0796494,C0023884,has_consistency
C0022023,C0022023,follows
C0022023,C0007634,marked_by
C0022023,C0015982,marked_by
C1158478,C0392747,results_in
C0205390,C0868946,exudate_state
C0205390,C0302908,produces
C0302908,C0266648,fate
C0302908,C0004651,fate
C0302908,C0566528,fate
C0302908,C1300196,fate
C0521530,C0205148,extends_to
C0521530,C0441472,causes
C0441472,C0029237,may_undergo
C0029237,C0016059,leaves
C0029237,C0022023,leaves
C0205234,C0021368,are
C0521530,C0227088,may_be_confined_to
C0521530,C0003790,is_often
C0521530,C0238767,is_often
C0521530,C0205112,is_often
C0036537,C0205251,gravitate_to
C0015388,C0006255,fills
C0015388,C0006270,fills
C0015388,C1883067,fills
C0205178,C0006901,involves
C0205178,C0205231,involves
C0006901,C0022023,correspond_to
C0015982,C0022023,are_not_yet_formed_in
C0029237,C0015388,involves
C0015388,C0038027,stream_through
C1300196,C0220781,features
C0577559,C0024432,infiltrated_by
C0577559,C0016030,infiltrated_by
C0032285,C1446300,causes
C0032285,C0027540,causes
C1261381,C4014106,causes
C0032285,C0332261,causes
C0332261,C0441472,causes
C0441472,C0014009,known_as
C0032285,C0022023,causes
C0022023,C0018825,spreads_to
C0022023,C0031050,spreads_to
C0022023,C0006104,spreads_to
C0022023,C0022646,spreads_to
C0022023,C0037993,spreads_to
C0022023,C0022417,spreads_to
C0022023,C0025646,causes
C0022023,C0014118,causes
C0022023,C0025289,causes
C0022023,C1692887,causes
C0004611,C0205250,has_symptom
C0004611,C0085593,has_symptom
C0004611,C0439665,has_symptom
C0030705,C0019079,may_have
C0032231,C0008033,accompanied_by
C0032231,C0032230,accompanied_by
C0032300,C0029053,causes
C0006285,C0029053,causes
C0205210,C1280500,modified_by
C0020792,C0039798,is_keystone_of
C1549081,C0039798,is_keystone_of
C0011065,C0014009,results_from
C0011065,C0025289,results_from
C0011065,C0014118,results_from
C0011065,C0031046,results_from
C0011065,C3714552,results_from
C0011065,C0001973,results_from
C0029347,C0694549,causes
C0029347,C0694549,causes
C0035236,C0694549,causes
C1258014,C0694549,causes
C0001483,C0694549,causes
C0035473,C0694549,causes
C0025011,C0694549,causes
C0042338,C0694549,causes
C0029347,C0041912,causes
C0029347,C0041912,causes
C0035236,C0041912,causes
C1258014,C0041912,causes
C0001483,C0041912,causes
C0035473,C0041912,causes
C0025011,C0041912,causes
C0042338,C0041912,causes
C0041912,C0009443,known_as
C1521733,C0225385,infect
C1521733,C0225385,damage
C0010957,C1155266,produces
C1184743,C1515933,extends_to
C0022023,C1265831,causes
C0022023,C0302908,causes
C0392747,C0004626,may_mimic
C0027540,C0026687,inhibits
C0027540,C0004611,predisposes_to
C0007447,C0021270,more_likely_in
C0007447,C0001792,more_likely_in
C0007447,C0030705,more_likely_in
C0007447,C0687725,more_likely_in
C0007447,C0027361,more_likely_in
C0449774,C2348205,are
C1184743,C0205413,may be
C1184743,C0681698,may involve
C1184743,C0681698,may involve
C1879646,C0004015,are
C1879646,C1533708,are
C1879646,C0105421,are
C0021368,C1515933,is confined to
C0723285,C0004015,are
C0723285,C0013604,are
C0723285,C3887644,contain
C3887644,C0024264,consists of
C3887644,C0024432,consists of
C3887644,C0032112,consists of
C1883067,C0007634,are free of
C1262020,C0868928,may develop in
C1262020,C0333563,has
C0012634,C0003737,is followed by
C0038826,C0205462,results in
C0677535,C0024264,are infiltrated with
C0677535,C0032112,are infiltrated with
C0024264,C0227130,are spilling over into
C0032112,C0227130,are spilling over into
C0205234,C0227099,is
C1279919,C0227099,is
C0205210,C0042291,is
C0032310,C0041912,may masquerade as
C0032310,C0149725,may masquerade as
C0032310,C0009450,manifests as
C0009450,C0085393,occurs in
C0022023,C0205369,is
C0205369,C0015967,characterized by
C0205369,C0018681,characterized by
C0205369,C0231218,characterized by
C0205369,C0547040,characterized by
C0475264,C0005767,prevents
C0005767,C1883067,flows through
C0309872,C0332466,causes
C0476273,C0037088,seems out of proportion to
C5236074,C0332218,can be
C0856238,C0014239,causes
C0029341,C3272452,is a type of
C0029341,C0028612,is bound by
C0028612,C0449572,determines
C0449572,C0227089,can be
C0449572,C0227088,can be
C0449572,C0009170,can be
C0205148,C0023768,has
C0023768,C0018911,contains
C0023768,C0027803,contains
C0018909,C0449560,determines
C0027803,C0449560,determines
C0449560,C0580264,example
C0449560,C0580267,example
C0003241,C0009450,prevent
C0003241,C0009450,ameliorate
C0950105,C0086418,infect
C0950105,C0039005,infect
C0950105,C0019944,infect
C0950105,C0005595,infect
C0950105,C0302507,are major cause of
C0950105,C0302507,are major cause of
C0021400,C0026882,occur through
C0026882,C0003241,allow
C0021400,C0026882,occur through
C0026882,C0003241,allow
C1615608,C0014499,last longer than
C1615608,C0014499,are more widespread than
C1615608,C0227622,may occur when
C1615608,C0227622,may occur when
C0227622,C0003062,makes
C0021400,C1545588,provide
C0021403,C0681698,provide protection in
C0021403,C0001792,provide protection in
C0017428,C0024109,retrieved from
C0524647,C0021400,died in
C0021400,C0027361,killed
C0200898,C0276357,identified
C0276357,C0079946,are consistent with
C0719214,C5544392,resulted from
C5544392,C0079946,involved
C0719214,C0851162,caused
C0001792,C0003241,had
C0003241,C1545588,conveyed
C0009488,C0205250,associated with
C0011847,C0009488,is a type of
C0018799,C0009488,is a type of
C0024115,C0009488,is a type of
C0021079,C0009488,is a type of
C0021400,C0005595,normally infects
C0332307,C0445392,has spread throughout
C0332307,C2700280,has spread throughout
C0302507,C0043237,reported to
C0013470,C0043237,reported to
C0011065,C0454664,are from
C0868928,C0332158,acquired by
C0013470,C0032285,resulted from
C0040722,C0231185,is
C0021400,C0086418,recombines with
C0080194,C0009450,might emerge if
C0080194,C1444005,is capable of
C0080194,C1615608,is capable of
C0032285,C0694549,is the most common cause of
C0038410,C0449774,usually has
C0032300,C0001779,evolve through
